,EventWk_ending_date,Jurisdictions,DoD_cases_7dy,DoD_cases_7dy_ave,cases
50,12/19/2020,ALL OK Counties,23763.0,3394.7142857,286589.0
51,12/26/2020,ALL OK Counties,22146.0,3163.7142857,308735.0
52,01/02/2021,ALL OK Counties,26823.0,3831.8571429,335558.0
53,01/09/2021,ALL OK Counties,25153.0,3593.2857143,360711.0
54,01/16/2021,ALL OK Counties,19149.0,2735.5714286,379860.0
55,01/23/2021,ALL OK Counties,16600.0,2371.4285714,396460.0
56,01/30/2021,ALL OK Counties,13974.0,1996.2857143,410434.0
57,02/06/2021,ALL OK Counties,11262.0,1608.8571429,421696.0
58,02/13/2021,ALL OK Counties,6632.0,947.42857143,428328.0
59,02/20/2021,ALL OK Counties,3446.0,492.28571429,431774.0
60,02/27/2021,ALL OK Counties,3054.0,436.28571429,434828.0
61,03/06/2021,ALL OK Counties,2525.0,360.71428571,437353.0
62,03/13/2021,ALL OK Counties,2410.0,344.28571429,439763.0
63,03/20/2021,ALL OK Counties,1821.0,260.14285714,441584.0
64,03/27/2021,ALL OK Counties,1724.0,246.28571429,443308.0
65,04/03/2021,ALL OK Counties,1638.0,234.0,444946.0
66,04/10/2021,ALL OK Counties,1537.0,219.57142857,446483.0
67,04/17/2021,ALL OK Counties,1647.0,235.28571429,448130.0
68,04/24/2021,ALL OK Counties,1533.0,219.0,449663.0
69,05/01/2021,ALL OK Counties,1564.0,223.42857143,451227.0
70,05/08/2021,ALL OK Counties,1302.0,186.0,452529.0
71,05/15/2021,ALL OK Counties,938.0,134.0,453467.0
72,05/22/2021,ALL OK Counties,1065.0,152.14285714,454532.0
73,05/29/2021,ALL OK Counties,854.0,122.0,455386.0
74,06/05/2021,ALL OK Counties,879.0,125.57142857,456265.0
75,06/12/2021,ALL OK Counties,1115.0,159.28571429,457380.0
76,06/19/2021,ALL OK Counties,1358.0,194.0,458738.0
77,06/26/2021,ALL OK Counties,1656.0,236.57142857,460394.0
78,07/03/2021,ALL OK Counties,2447.0,349.57142857,462841.0
79,07/10/2021,ALL OK Counties,3774.0,539.14285714,466615.0
80,07/17/2021,ALL OK Counties,5643.0,806.14285714,472258.0
81,07/24/2021,ALL OK Counties,8964.0,1280.5714286,481222.0
82,07/31/2021,ALL OK Counties,12537.0,1791.0,493759.0
83,08/07/2021,ALL OK Counties,15421.0,2203.0,509180.0
84,08/14/2021,ALL OK Counties,16263.0,2323.2857143,525443.0
85,08/21/2021,ALL OK Counties,18655.0,2665.0,544098.0
86,08/28/2021,ALL OK Counties,20036.0,2862.2857143,564134.0
87,09/04/2021,ALL OK Counties,17324.0,2474.8571429,581458.0
88,09/11/2021,ALL OK Counties,14812.0,2116.0,596270.0
89,09/18/2021,ALL OK Counties,12586.0,1798.0,608856.0
90,09/25/2021,ALL OK Counties,9295.0,1327.8571429,618151.0
91,10/02/2021,ALL OK Counties,8744.0,1249.1428571,626895.0
92,10/09/2021,ALL OK Counties,7462.0,1066.0,634357.0
93,10/16/2021,ALL OK Counties,5655.0,807.85714286,640012.0
94,10/23/2021,ALL OK Counties,5063.0,723.28571429,645075.0
95,10/30/2021,ALL OK Counties,3961.0,565.85714286,649036.0
96,11/06/2021,ALL OK Counties,4790.0,684.28571429,653826.0
97,11/13/2021,ALL OK Counties,5874.0,839.14285714,659700.0
98,11/20/2021,ALL OK Counties,6161.0,880.14285714,665861.0
99,11/27/2021,ALL OK Counties,5943.0,849.0,671804.0
100,12/04/2021,ALL OK Counties,7947.0,1135.2857143,679751.0
101,12/11/2021,ALL OK Counties,7805.0,1115.0,687556.0
102,12/18/2021,ALL OK Counties,8443.0,1206.1428571,695999.0
103,12/25/2021,ALL OK Counties,11012.0,1573.1428571,707011.0
104,01/01/2022,ALL OK Counties,26897.0,3842.4285714,733908.0
105,01/08/2022,ALL OK Counties,61302.0,8757.4285714,795210.0
106,01/15/2022,ALL OK Counties,92651.0,13235.857143,887861.0
107,01/22/2022,ALL OK Counties,75153.0,10736.142857,963014.0
108,01/29/2022,ALL OK Counties,41540.0,5934.2857143,1004554.0
109,02/05/2022,ALL OK Counties,14982.0,2140.2857143,1019536.0
110,02/12/2022,ALL OK Counties,7711.0,1101.5714286,1027247.0
111,02/19/2022,ALL OK Counties,3649.0,521.28571429,1030896.0
112,02/26/2022,ALL OK Counties,1697.0,242.42857143,1032593.0
113,03/05/2022,ALL OK Counties,1099.0,157.0,1033692.0
114,03/12/2022,ALL OK Counties,740.0,105.71428571,1034432.0
115,03/19/2022,ALL OK Counties,547.0,78.142857143,1034979.0
116,03/26/2022,ALL OK Counties,502.0,71.714285714,1035481.0
117,04/02/2022,ALL OK Counties,541.0,77.285714286,1036022.0
118,04/09/2022,ALL OK Counties,457.0,65.285714286,1036479.0
119,01/04/2020,,,,0.0
120,01/11/2020,,,,0.0
121,01/18/2020,,,,0.0
122,01/25/2020,,,,0.0
123,02/01/2020,,,,0.0
124,02/08/2020,,,,0.0
125,02/15/2020,,,,0.0
126,02/22/2020,,,,0.0
127,02/29/2020,,,,0.0
128,03/07/2020,,,,0.0
129,03/14/2020,,,,0.0
130,03/21/2020,,,,0.0
131,03/28/2020,,,,0.0
132,04/04/2020,,,,0.0
133,04/11/2020,,,,0.0
134,04/18/2020,,,,0.0
135,04/25/2020,,,,0.0
136,05/02/2020,,,,0.0
137,05/09/2020,,,,0.0
138,05/16/2020,,,,0.0
139,05/23/2020,,,,0.0
140,05/30/2020,,,,0.0
141,06/06/2020,,1.0,0.1428571429,1.0
142,06/13/2020,,1.0,0.1428571429,2.0
143,06/20/2020,,1.0,0.1428571429,3.0
144,06/27/2020,,,,3.0
145,07/04/2020,,1.0,0.1428571429,4.0
146,07/11/2020,,1.0,0.1428571429,5.0
147,07/18/2020,,,,5.0
148,07/25/2020,,,,5.0
149,08/01/2020,,1.0,0.1428571429,6.0
150,08/08/2020,,1.0,0.1428571429,7.0
151,08/15/2020,,1.0,0.1428571429,8.0
152,08/22/2020,,1.0,0.1428571429,9.0
153,08/29/2020,,1.0,0.1428571429,10.0
154,09/05/2020,,1.0,0.1428571429,11.0
155,09/12/2020,,1.0,0.1428571429,12.0
156,09/19/2020,,,,12.0
157,09/26/2020,,1.0,0.1428571429,13.0
158,10/03/2020,,,,13.0
159,10/10/2020,,2.0,0.2857142857,15.0
160,10/17/2020,,2.0,0.2857142857,17.0
161,10/24/2020,,3.0,0.4285714286,20.0
162,10/31/2020,,1.0,0.1428571429,21.0
163,11/07/2020,,1.0,0.1428571429,22.0
164,11/14/2020,,5.0,0.7142857143,27.0
165,11/21/2020,,1.0,0.1428571429,28.0
166,11/28/2020,,1.0,0.1428571429,29.0
167,12/05/2020,,2.0,0.2857142857,31.0
168,12/12/2020,,5.0,0.7142857143,36.0
169,12/19/2020,,3.0,0.4285714286,39.0
170,12/26/2020,,2.0,0.2857142857,41.0
171,01/02/2021,,2.0,0.2857142857,43.0
172,01/09/2021,,,,43.0
173,01/16/2021,,,,43.0
174,01/23/2021,,1.0,0.1428571429,44.0
175,01/30/2021,,,,44.0
176,02/06/2021,,2.0,0.2857142857,46.0
177,02/13/2021,,,,46.0
178,02/20/2021,,,,46.0
179,02/27/2021,,,,46.0
180,03/06/2021,,,,46.0
181,03/13/2021,,,,46.0
182,03/20/2021,,,,46.0
183,03/27/2021,,,,46.0
184,04/03/2021,,,,46.0
185,04/10/2021,,,,46.0
186,04/17/2021,,,,46.0
187,04/24/2021,,,,46.0
188,05/01/2021,,,,46.0
189,05/08/2021,,,,46.0
190,05/15/2021,,1.0,0.1428571429,47.0
191,05/22/2021,,,,47.0
192,05/29/2021,,,,47.0
193,06/05/2021,,,,47.0
194,06/12/2021,,,,47.0
195,06/19/2021,,,,47.0
196,06/26/2021,,2.0,0.2857142857,49.0
197,07/03/2021,,1.0,0.1428571429,50.0
198,07/10/2021,,,,50.0
199,07/17/2021,,,,50.0
200,07/24/2021,,1.0,0.1428571429,51.0
201,07/31/2021,,3.0,0.4285714286,54.0
202,08/07/2021,,1.0,0.1428571429,55.0
203,08/14/2021,,,,55.0
204,08/21/2021,,3.0,0.4285714286,58.0
205,08/28/2021,,1.0,0.1428571429,59.0
206,09/04/2021,,,,59.0
207,09/11/2021,,,,59.0
208,09/18/2021,,3.0,0.4285714286,62.0
209,09/25/2021,,1.0,0.1428571429,63.0
210,10/02/2021,,1.0,0.1428571429,64.0
211,10/09/2021,,4.0,0.5714285714,68.0
212,10/16/2021,,1.0,0.1428571429,69.0
213,10/23/2021,,1.0,0.1428571429,70.0
214,10/30/2021,,6.0,0.8571428571,76.0
215,11/06/2021,,1.0,0.1428571429,77.0
216,11/13/2021,,2.0,0.2857142857,79.0
217,11/20/2021,,1.0,0.1428571429,80.0
218,11/27/2021,,,,80.0
219,12/04/2021,,1.0,0.1428571429,81.0
220,12/11/2021,,2.0,0.2857142857,83.0
221,12/18/2021,,,,83.0
222,12/25/2021,,2.0,0.2857142857,85.0
223,01/01/2022,,1.0,0.1428571429,86.0
224,01/08/2022,,5.0,0.7142857143,91.0
225,01/15/2022,,20.0,2.8571428571,111.0
226,01/22/2022,,23.0,3.2857142857,134.0
227,01/29/2022,,12.0,1.7142857143,146.0
228,02/05/2022,,18.0,2.5714285714,164.0
229,02/12/2022,,2.0,0.2857142857,166.0
230,02/19/2022,,,,166.0
231,02/26/2022,,,,166.0
232,03/05/2022,,,,166.0
233,03/12/2022,,,,166.0
234,03/19/2022,,,,166.0
235,03/26/2022,,,,166.0
236,04/02/2022,,,,166.0
237,04/09/2022,,,,166.0
238,01/04/2020,Adair,,,0.0
239,01/11/2020,Adair,,,0.0
240,01/18/2020,Adair,,,0.0
241,01/25/2020,Adair,,,0.0
242,02/01/2020,Adair,,,0.0
243,02/08/2020,Adair,,,0.0
244,02/15/2020,Adair,,,0.0
245,02/22/2020,Adair,,,0.0
246,02/29/2020,Adair,,,0.0
247,03/07/2020,Adair,,,0.0
248,03/14/2020,Adair,,,0.0
249,03/21/2020,Adair,7.0,1.0,7.0
250,03/28/2020,Adair,9.0,1.2857142857,16.0
251,04/04/2020,Adair,10.0,1.4285714286,26.0
252,04/11/2020,Adair,15.0,2.1428571429,41.0
253,04/18/2020,Adair,10.0,1.4285714286,51.0
254,04/25/2020,Adair,16.0,2.2857142857,67.0
255,05/02/2020,Adair,6.0,0.8571428571,73.0
256,05/09/2020,Adair,7.0,1.0,80.0
257,05/16/2020,Adair,4.0,0.5714285714,84.0
258,05/23/2020,Adair,8.0,1.1428571429,92.0
259,05/30/2020,Adair,6.0,0.8571428571,98.0
260,06/06/2020,Adair,2.0,0.2857142857,100.0
261,06/13/2020,Adair,10.0,1.4285714286,110.0
262,06/20/2020,Adair,8.0,1.1428571429,118.0
263,06/27/2020,Adair,14.0,2.0,132.0
264,07/04/2020,Adair,19.0,2.7142857143,151.0
265,07/11/2020,Adair,36.0,5.1428571429,187.0
266,07/18/2020,Adair,46.0,6.5714285714,233.0
267,07/25/2020,Adair,45.0,6.4285714286,278.0
268,08/01/2020,Adair,51.0,7.2857142857,329.0
269,08/08/2020,Adair,29.0,4.1428571429,358.0
270,08/15/2020,Adair,34.0,4.8571428571,392.0
271,08/22/2020,Adair,34.0,4.8571428571,426.0
272,08/29/2020,Adair,39.0,5.5714285714,465.0
273,09/05/2020,Adair,51.0,7.2857142857,516.0
274,09/12/2020,Adair,29.0,4.1428571429,545.0
275,09/19/2020,Adair,52.0,7.4285714286,597.0
276,09/26/2020,Adair,41.0,5.8571428571,638.0
277,10/03/2020,Adair,34.0,4.8571428571,672.0
278,10/10/2020,Adair,29.0,4.1428571429,701.0
279,10/17/2020,Adair,47.0,6.7142857143,748.0
280,10/24/2020,Adair,71.0,10.142857143,819.0
281,10/31/2020,Adair,76.0,10.857142857,895.0
282,11/07/2020,Adair,125.0,17.857142857,1020.0
283,11/14/2020,Adair,109.0,15.571428571,1129.0
284,11/21/2020,Adair,65.0,9.2857142857,1194.0
285,11/28/2020,Adair,84.0,12.0,1278.0
286,12/05/2020,Adair,136.0,19.428571429,1414.0
287,12/12/2020,Adair,160.0,22.857142857,1574.0
288,12/19/2020,Adair,207.0,29.571428571,1781.0
289,12/26/2020,Adair,160.0,22.857142857,1941.0
290,01/02/2021,Adair,248.0,35.428571429,2189.0
291,01/09/2021,Adair,253.0,36.142857143,2442.0
292,01/16/2021,Adair,189.0,27.0,2631.0
293,01/23/2021,Adair,167.0,23.857142857,2798.0
294,01/30/2021,Adair,158.0,22.571428571,2956.0
295,02/06/2021,Adair,80.0,11.428571429,3036.0
296,02/13/2021,Adair,49.0,7.0,3085.0
297,02/20/2021,Adair,21.0,3.0,3106.0
298,02/27/2021,Adair,21.0,3.0,3127.0
299,03/06/2021,Adair,15.0,2.1428571429,3142.0
300,03/13/2021,Adair,9.0,1.2857142857,3151.0
301,03/20/2021,Adair,3.0,0.4285714286,3154.0
302,03/27/2021,Adair,2.0,0.2857142857,3156.0
303,04/03/2021,Adair,4.0,0.5714285714,3160.0
304,04/10/2021,Adair,1.0,0.1428571429,3161.0
305,04/17/2021,Adair,3.0,0.4285714286,3164.0
306,04/24/2021,Adair,5.0,0.7142857143,3169.0
307,05/01/2021,Adair,6.0,0.8571428571,3175.0
308,05/08/2021,Adair,3.0,0.4285714286,3178.0
309,05/15/2021,Adair,3.0,0.4285714286,3181.0
310,05/22/2021,Adair,5.0,0.7142857143,3186.0
311,05/29/2021,Adair,5.0,0.7142857143,3191.0
312,06/05/2021,Adair,4.0,0.5714285714,3195.0
313,06/12/2021,Adair,8.0,1.1428571429,3203.0
314,06/19/2021,Adair,11.0,1.5714285714,3214.0
315,06/26/2021,Adair,12.0,1.7142857143,3226.0
316,07/03/2021,Adair,40.0,5.7142857143,3266.0
317,07/10/2021,Adair,68.0,9.7142857143,3334.0
318,07/17/2021,Adair,80.0,11.428571429,3414.0
319,07/24/2021,Adair,96.0,13.714285714,3510.0
320,07/31/2021,Adair,134.0,19.142857143,3644.0
321,08/07/2021,Adair,177.0,25.285714286,3821.0
322,08/14/2021,Adair,180.0,25.714285714,4001.0
323,08/21/2021,Adair,191.0,27.285714286,4192.0
324,08/28/2021,Adair,197.0,28.142857143,4389.0
325,09/04/2021,Adair,163.0,23.285714286,4552.0
326,09/11/2021,Adair,88.0,12.571428571,4640.0
327,09/18/2021,Adair,73.0,10.428571429,4713.0
328,09/25/2021,Adair,45.0,6.4285714286,4758.0
329,10/02/2021,Adair,46.0,6.5714285714,4804.0
330,10/09/2021,Adair,39.0,5.5714285714,4843.0
331,10/16/2021,Adair,25.0,3.5714285714,4868.0
332,10/23/2021,Adair,32.0,4.5714285714,4900.0
333,10/30/2021,Adair,33.0,4.7142857143,4933.0
334,11/06/2021,Adair,25.0,3.5714285714,4958.0
335,11/13/2021,Adair,29.0,4.1428571429,4987.0
336,11/20/2021,Adair,41.0,5.8571428571,5028.0
337,11/27/2021,Adair,20.0,2.8571428571,5048.0
338,12/04/2021,Adair,41.0,5.8571428571,5089.0
339,12/11/2021,Adair,36.0,5.1428571429,5125.0
340,12/18/2021,Adair,45.0,6.4285714286,5170.0
341,12/25/2021,Adair,39.0,5.5714285714,5209.0
342,01/01/2022,Adair,85.0,12.142857143,5294.0
343,01/08/2022,Adair,297.0,42.428571429,5591.0
344,01/15/2022,Adair,842.0,120.28571429,6433.0
345,01/22/2022,Adair,734.0,104.85714286,7167.0
346,01/29/2022,Adair,469.0,67.0,7636.0
347,02/05/2022,Adair,111.0,15.857142857,7747.0
348,02/12/2022,Adair,123.0,17.571428571,7870.0
349,02/19/2022,Adair,42.0,6.0,7912.0
350,02/26/2022,Adair,14.0,2.0,7926.0
351,03/05/2022,Adair,11.0,1.5714285714,7937.0
352,03/12/2022,Adair,4.0,0.5714285714,7941.0
353,03/19/2022,Adair,1.0,0.1428571429,7942.0
354,03/26/2022,Adair,3.0,0.4285714286,7945.0
355,04/02/2022,Adair,2.0,0.2857142857,7947.0
356,04/09/2022,Adair,5.0,0.7142857143,7952.0
357,01/04/2020,Alfalfa,,,0.0
358,01/11/2020,Alfalfa,,,0.0
359,01/18/2020,Alfalfa,,,0.0
360,01/25/2020,Alfalfa,,,0.0
361,02/01/2020,Alfalfa,,,0.0
362,02/08/2020,Alfalfa,,,0.0
363,02/15/2020,Alfalfa,,,0.0
364,02/22/2020,Alfalfa,,,0.0
365,02/29/2020,Alfalfa,,,0.0
366,03/07/2020,Alfalfa,,,0.0
367,03/14/2020,Alfalfa,,,0.0
368,03/21/2020,Alfalfa,,,0.0
369,03/28/2020,Alfalfa,,,0.0
370,04/04/2020,Alfalfa,1.0,0.1428571429,1.0
371,04/11/2020,Alfalfa,,,1.0
372,04/18/2020,Alfalfa,,,1.0
373,04/25/2020,Alfalfa,,,1.0
374,05/02/2020,Alfalfa,,,1.0
375,05/09/2020,Alfalfa,,,1.0
376,05/16/2020,Alfalfa,,,1.0
377,05/23/2020,Alfalfa,2.0,0.2857142857,3.0
378,05/30/2020,Alfalfa,,,3.0
379,06/06/2020,Alfalfa,,,3.0
380,06/13/2020,Alfalfa,,,3.0
381,06/20/2020,Alfalfa,,,3.0
382,06/27/2020,Alfalfa,1.0,0.1428571429,4.0
383,07/04/2020,Alfalfa,,,4.0
384,07/11/2020,Alfalfa,,,4.0
385,07/18/2020,Alfalfa,1.0,0.1428571429,5.0
386,07/25/2020,Alfalfa,3.0,0.4285714286,8.0
387,08/01/2020,Alfalfa,,,8.0
388,08/08/2020,Alfalfa,1.0,0.1428571429,9.0
389,08/15/2020,Alfalfa,4.0,0.5714285714,13.0
390,08/22/2020,Alfalfa,6.0,0.8571428571,19.0
391,08/29/2020,Alfalfa,2.0,0.2857142857,21.0
392,09/05/2020,Alfalfa,6.0,0.8571428571,27.0
393,09/12/2020,Alfalfa,19.0,2.7142857143,46.0
394,09/19/2020,Alfalfa,22.0,3.1428571429,68.0
395,09/26/2020,Alfalfa,13.0,1.8571428571,81.0
396,10/03/2020,Alfalfa,9.0,1.2857142857,90.0
397,10/10/2020,Alfalfa,15.0,2.1428571429,105.0
398,10/17/2020,Alfalfa,16.0,2.2857142857,121.0
399,10/24/2020,Alfalfa,11.0,1.5714285714,132.0
400,10/31/2020,Alfalfa,16.0,2.2857142857,148.0
401,11/07/2020,Alfalfa,12.0,1.7142857143,160.0
402,11/14/2020,Alfalfa,112.0,16.0,272.0
403,11/21/2020,Alfalfa,92.0,13.142857143,364.0
404,11/28/2020,Alfalfa,41.0,5.8571428571,405.0
405,12/05/2020,Alfalfa,177.0,25.285714286,582.0
406,12/12/2020,Alfalfa,242.0,34.571428571,824.0
407,12/19/2020,Alfalfa,67.0,9.5714285714,891.0
408,12/26/2020,Alfalfa,47.0,6.7142857143,938.0
409,01/02/2021,Alfalfa,40.0,5.7142857143,978.0
410,01/09/2021,Alfalfa,31.0,4.4285714286,1009.0
411,01/16/2021,Alfalfa,55.0,7.8571428571,1064.0
412,01/23/2021,Alfalfa,25.0,3.5714285714,1089.0
413,01/30/2021,Alfalfa,23.0,3.2857142857,1112.0
414,02/06/2021,Alfalfa,25.0,3.5714285714,1137.0
415,02/13/2021,Alfalfa,7.0,1.0,1144.0
416,02/20/2021,Alfalfa,,,1144.0
417,02/27/2021,Alfalfa,1.0,0.1428571429,1145.0
418,03/06/2021,Alfalfa,1.0,0.1428571429,1146.0
419,03/13/2021,Alfalfa,3.0,0.4285714286,1149.0
420,03/20/2021,Alfalfa,1.0,0.1428571429,1150.0
421,03/27/2021,Alfalfa,2.0,0.2857142857,1152.0
422,04/03/2021,Alfalfa,,,1152.0
423,04/10/2021,Alfalfa,1.0,0.1428571429,1153.0
424,04/17/2021,Alfalfa,,,1153.0
425,04/24/2021,Alfalfa,,,1153.0
426,05/01/2021,Alfalfa,1.0,0.1428571429,1154.0
427,05/08/2021,Alfalfa,,,1154.0
428,05/15/2021,Alfalfa,,,1154.0
429,05/22/2021,Alfalfa,1.0,0.1428571429,1155.0
430,05/29/2021,Alfalfa,,,1155.0
431,06/05/2021,Alfalfa,,,1155.0
432,06/12/2021,Alfalfa,1.0,0.1428571429,1156.0
433,06/19/2021,Alfalfa,,,1156.0
434,06/26/2021,Alfalfa,,,1156.0
435,07/03/2021,Alfalfa,1.0,0.1428571429,1157.0
436,07/10/2021,Alfalfa,,,1157.0
437,07/17/2021,Alfalfa,,,1157.0
438,07/24/2021,Alfalfa,4.0,0.5714285714,1161.0
439,07/31/2021,Alfalfa,13.0,1.8571428571,1174.0
440,08/07/2021,Alfalfa,17.0,2.4285714286,1191.0
441,08/14/2021,Alfalfa,11.0,1.5714285714,1202.0
442,08/21/2021,Alfalfa,15.0,2.1428571429,1217.0
443,08/28/2021,Alfalfa,18.0,2.5714285714,1235.0
444,09/04/2021,Alfalfa,8.0,1.1428571429,1243.0
445,09/11/2021,Alfalfa,11.0,1.5714285714,1254.0
446,09/18/2021,Alfalfa,8.0,1.1428571429,1262.0
447,09/25/2021,Alfalfa,11.0,1.5714285714,1273.0
448,10/02/2021,Alfalfa,10.0,1.4285714286,1283.0
449,10/09/2021,Alfalfa,15.0,2.1428571429,1298.0
450,10/16/2021,Alfalfa,6.0,0.8571428571,1304.0
451,10/23/2021,Alfalfa,10.0,1.4285714286,1314.0
452,10/30/2021,Alfalfa,14.0,2.0,1328.0
453,11/06/2021,Alfalfa,18.0,2.5714285714,1346.0
454,11/13/2021,Alfalfa,21.0,3.0,1367.0
455,11/20/2021,Alfalfa,20.0,2.8571428571,1387.0
456,11/27/2021,Alfalfa,19.0,2.7142857143,1406.0
457,12/04/2021,Alfalfa,15.0,2.1428571429,1421.0
458,12/11/2021,Alfalfa,7.0,1.0,1428.0
459,12/18/2021,Alfalfa,14.0,2.0,1442.0
460,12/25/2021,Alfalfa,8.0,1.1428571429,1450.0
461,01/01/2022,Alfalfa,18.0,2.5714285714,1468.0
462,01/08/2022,Alfalfa,30.0,4.2857142857,1498.0
463,01/15/2022,Alfalfa,81.0,11.571428571,1579.0
464,01/22/2022,Alfalfa,58.0,8.2857142857,1637.0
465,01/29/2022,Alfalfa,50.0,7.1428571429,1687.0
466,02/05/2022,Alfalfa,14.0,2.0,1701.0
467,02/12/2022,Alfalfa,10.0,1.4285714286,1711.0
468,02/19/2022,Alfalfa,2.0,0.2857142857,1713.0
469,02/26/2022,Alfalfa,,,1713.0
470,03/05/2022,Alfalfa,,,1713.0
471,03/12/2022,Alfalfa,,,1713.0
472,03/19/2022,Alfalfa,,,1713.0
473,03/26/2022,Alfalfa,,,1713.0
474,04/02/2022,Alfalfa,1.0,0.1428571429,1714.0
475,04/09/2022,Alfalfa,1.0,0.1428571429,1715.0
476,01/04/2020,Atoka,,,0.0
477,01/11/2020,Atoka,,,0.0
478,01/18/2020,Atoka,,,0.0
479,01/25/2020,Atoka,,,0.0
480,02/01/2020,Atoka,,,0.0
481,02/08/2020,Atoka,,,0.0
482,02/15/2020,Atoka,,,0.0
483,02/22/2020,Atoka,,,0.0
484,02/29/2020,Atoka,,,0.0
485,03/07/2020,Atoka,,,0.0
486,03/14/2020,Atoka,,,0.0
487,03/21/2020,Atoka,1.0,0.1428571429,1.0
488,03/28/2020,Atoka,,,1.0
489,04/04/2020,Atoka,1.0,0.1428571429,2.0
490,04/11/2020,Atoka,,,2.0
491,04/18/2020,Atoka,,,2.0
492,04/25/2020,Atoka,,,2.0
493,05/02/2020,Atoka,,,2.0
494,05/09/2020,Atoka,,,2.0
495,05/16/2020,Atoka,1.0,0.1428571429,3.0
496,05/23/2020,Atoka,,,3.0
497,05/30/2020,Atoka,2.0,0.2857142857,5.0
498,06/06/2020,Atoka,5.0,0.7142857143,10.0
499,06/13/2020,Atoka,4.0,0.5714285714,14.0
500,06/20/2020,Atoka,3.0,0.4285714286,17.0
501,06/27/2020,Atoka,8.0,1.1428571429,25.0
502,07/04/2020,Atoka,13.0,1.8571428571,38.0
503,07/11/2020,Atoka,8.0,1.1428571429,46.0
504,07/18/2020,Atoka,9.0,1.2857142857,55.0
505,07/25/2020,Atoka,11.0,1.5714285714,66.0
506,08/01/2020,Atoka,7.0,1.0,73.0
507,08/08/2020,Atoka,10.0,1.4285714286,83.0
508,08/15/2020,Atoka,17.0,2.4285714286,100.0
509,08/22/2020,Atoka,25.0,3.5714285714,125.0
510,08/29/2020,Atoka,40.0,5.7142857143,165.0
511,09/05/2020,Atoka,29.0,4.1428571429,194.0
512,09/12/2020,Atoka,66.0,9.4285714286,260.0
513,09/19/2020,Atoka,35.0,5.0,295.0
514,09/26/2020,Atoka,18.0,2.5714285714,313.0
