,EventWk_ending_date,Jurisdictions,DoD_cases_7dy,DoD_cases_7dy_ave,cases
50,12/19/2020,ALL OK Counties,23763.0,3394.7142857,286589.0
51,12/26/2020,ALL OK Counties,22146.0,3163.7142857,308735.0
52,01/02/2021,ALL OK Counties,26824.0,3832.0,335559.0
53,01/09/2021,ALL OK Counties,25012.0,3573.1428571,360571.0
54,01/16/2021,ALL OK Counties,19077.0,2725.2857143,379648.0
55,01/23/2021,ALL OK Counties,16587.0,2369.5714286,396235.0
56,01/30/2021,ALL OK Counties,13970.0,1995.7142857,410205.0
57,02/06/2021,ALL OK Counties,11258.0,1608.2857143,421463.0
58,02/13/2021,ALL OK Counties,6635.0,947.85714286,428098.0
59,02/20/2021,ALL OK Counties,3448.0,492.57142857,431546.0
60,02/27/2021,ALL OK Counties,3052.0,436.0,434598.0
61,03/06/2021,ALL OK Counties,2517.0,359.57142857,437115.0
62,03/13/2021,ALL OK Counties,2407.0,343.85714286,439522.0
63,03/20/2021,ALL OK Counties,1823.0,260.42857143,441345.0
64,03/27/2021,ALL OK Counties,1723.0,246.14285714,443068.0
65,04/03/2021,ALL OK Counties,1638.0,234.0,444706.0
66,04/10/2021,ALL OK Counties,1537.0,219.57142857,446243.0
67,04/17/2021,ALL OK Counties,1647.0,235.28571429,447890.0
68,04/24/2021,ALL OK Counties,1533.0,219.0,449423.0
69,05/01/2021,ALL OK Counties,1564.0,223.42857143,450987.0
70,05/08/2021,ALL OK Counties,1302.0,186.0,452289.0
71,05/15/2021,ALL OK Counties,938.0,134.0,453227.0
72,05/22/2021,ALL OK Counties,1065.0,152.14285714,454292.0
73,05/29/2021,ALL OK Counties,855.0,122.14285714,455147.0
74,06/05/2021,ALL OK Counties,879.0,125.57142857,456026.0
75,06/12/2021,ALL OK Counties,1115.0,159.28571429,457141.0
76,06/19/2021,ALL OK Counties,1359.0,194.14285714,458500.0
77,06/26/2021,ALL OK Counties,1657.0,236.71428571,460157.0
78,07/03/2021,ALL OK Counties,2448.0,349.71428571,462605.0
79,07/10/2021,ALL OK Counties,3775.0,539.28571429,466380.0
80,07/17/2021,ALL OK Counties,5642.0,806.0,472022.0
81,07/24/2021,ALL OK Counties,8964.0,1280.5714286,480986.0
82,07/31/2021,ALL OK Counties,12539.0,1791.2857143,493525.0
83,08/07/2021,ALL OK Counties,15424.0,2203.4285714,508949.0
84,08/14/2021,ALL OK Counties,16262.0,2323.1428571,525211.0
85,08/21/2021,ALL OK Counties,18541.0,2648.7142857,543752.0
86,08/28/2021,ALL OK Counties,20033.0,2861.8571429,563785.0
87,09/04/2021,ALL OK Counties,17328.0,2475.4285714,581113.0
88,09/11/2021,ALL OK Counties,14815.0,2116.4285714,595928.0
89,09/18/2021,ALL OK Counties,12583.0,1797.5714286,608511.0
90,09/25/2021,ALL OK Counties,9293.0,1327.5714286,617804.0
91,10/02/2021,ALL OK Counties,8729.0,1247.0,626533.0
92,10/09/2021,ALL OK Counties,7405.0,1057.8571429,633938.0
93,10/16/2021,ALL OK Counties,5620.0,802.85714286,639558.0
94,10/23/2021,ALL OK Counties,5051.0,721.57142857,644609.0
95,10/30/2021,ALL OK Counties,3958.0,565.42857143,648567.0
96,11/06/2021,ALL OK Counties,4789.0,684.14285714,653356.0
97,11/13/2021,ALL OK Counties,5846.0,835.14285714,659202.0
98,11/20/2021,ALL OK Counties,6134.0,876.28571429,665336.0
99,11/27/2021,ALL OK Counties,5923.0,846.14285714,671259.0
100,12/04/2021,ALL OK Counties,7878.0,1125.4285714,679137.0
101,12/11/2021,ALL OK Counties,7779.0,1111.2857143,686916.0
102,12/18/2021,ALL OK Counties,8424.0,1203.4285714,695340.0
103,12/25/2021,ALL OK Counties,10906.0,1558.0,706246.0
104,01/01/2022,ALL OK Counties,26091.0,3727.2857143,732337.0
105,01/08/2022,ALL OK Counties,60599.0,8657.0,792936.0
106,01/15/2022,ALL OK Counties,91802.0,13114.571429,884738.0
107,01/22/2022,ALL OK Counties,74992.0,10713.142857,959730.0
108,01/29/2022,ALL OK Counties,41403.0,5914.7142857,1001133.0
109,02/05/2022,ALL OK Counties,15029.0,2147.0,1016162.0
110,02/12/2022,ALL OK Counties,7698.0,1099.7142857,1023860.0
111,02/19/2022,ALL OK Counties,3627.0,518.14285714,1027487.0
112,02/26/2022,ALL OK Counties,1694.0,242.0,1029181.0
113,03/05/2022,ALL OK Counties,1082.0,154.57142857,1030263.0
114,03/12/2022,ALL OK Counties,726.0,103.71428571,1030989.0
115,03/19/2022,ALL OK Counties,459.0,65.571428571,1031448.0
116,01/04/2020,,,,0.0
117,01/11/2020,,,,0.0
118,01/18/2020,,,,0.0
119,01/25/2020,,,,0.0
120,02/01/2020,,,,0.0
121,02/08/2020,,,,0.0
122,02/15/2020,,,,0.0
123,02/22/2020,,,,0.0
124,02/29/2020,,,,0.0
125,03/07/2020,,,,0.0
126,03/14/2020,,,,0.0
127,03/21/2020,,,,0.0
128,03/28/2020,,,,0.0
129,04/04/2020,,,,0.0
130,04/11/2020,,,,0.0
131,04/18/2020,,,,0.0
132,04/25/2020,,,,0.0
133,05/02/2020,,,,0.0
134,05/09/2020,,,,0.0
135,05/16/2020,,,,0.0
136,05/23/2020,,,,0.0
137,05/30/2020,,,,0.0
138,06/06/2020,,1.0,0.1428571429,1.0
139,06/13/2020,,1.0,0.1428571429,2.0
140,06/20/2020,,1.0,0.1428571429,3.0
141,06/27/2020,,,,3.0
142,07/04/2020,,1.0,0.1428571429,4.0
143,07/11/2020,,1.0,0.1428571429,5.0
144,07/18/2020,,,,5.0
145,07/25/2020,,,,5.0
146,08/01/2020,,1.0,0.1428571429,6.0
147,08/08/2020,,1.0,0.1428571429,7.0
148,08/15/2020,,1.0,0.1428571429,8.0
149,08/22/2020,,1.0,0.1428571429,9.0
150,08/29/2020,,1.0,0.1428571429,10.0
151,09/05/2020,,1.0,0.1428571429,11.0
152,09/12/2020,,1.0,0.1428571429,12.0
153,09/19/2020,,,,12.0
154,09/26/2020,,1.0,0.1428571429,13.0
155,10/03/2020,,,,13.0
156,10/10/2020,,2.0,0.2857142857,15.0
157,10/17/2020,,2.0,0.2857142857,17.0
158,10/24/2020,,3.0,0.4285714286,20.0
159,10/31/2020,,1.0,0.1428571429,21.0
160,11/07/2020,,1.0,0.1428571429,22.0
161,11/14/2020,,5.0,0.7142857143,27.0
162,11/21/2020,,1.0,0.1428571429,28.0
163,11/28/2020,,1.0,0.1428571429,29.0
164,12/05/2020,,2.0,0.2857142857,31.0
165,12/12/2020,,5.0,0.7142857143,36.0
166,12/19/2020,,3.0,0.4285714286,39.0
167,12/26/2020,,2.0,0.2857142857,41.0
168,01/02/2021,,4.0,0.5714285714,45.0
169,01/09/2021,,2.0,0.2857142857,47.0
170,01/16/2021,,1.0,0.1428571429,48.0
171,01/23/2021,,1.0,0.1428571429,49.0
172,01/30/2021,,1.0,0.1428571429,50.0
173,02/06/2021,,2.0,0.2857142857,52.0
174,02/13/2021,,,,52.0
175,02/20/2021,,,,52.0
176,02/27/2021,,,,52.0
177,03/06/2021,,,,52.0
178,03/13/2021,,,,52.0
179,03/20/2021,,1.0,0.1428571429,53.0
180,03/27/2021,,,,53.0
181,04/03/2021,,,,53.0
182,04/10/2021,,,,53.0
183,04/17/2021,,,,53.0
184,04/24/2021,,,,53.0
185,05/01/2021,,,,53.0
186,05/08/2021,,,,53.0
187,05/15/2021,,1.0,0.1428571429,54.0
188,05/22/2021,,,,54.0
189,05/29/2021,,,,54.0
190,06/05/2021,,,,54.0
191,06/12/2021,,,,54.0
192,06/19/2021,,,,54.0
193,06/26/2021,,2.0,0.2857142857,56.0
194,07/03/2021,,1.0,0.1428571429,57.0
195,07/10/2021,,1.0,0.1428571429,58.0
196,07/17/2021,,,,58.0
197,07/24/2021,,2.0,0.2857142857,60.0
198,07/31/2021,,3.0,0.4285714286,63.0
199,08/07/2021,,1.0,0.1428571429,64.0
200,08/14/2021,,,,64.0
201,08/21/2021,,3.0,0.4285714286,67.0
202,08/28/2021,,2.0,0.2857142857,69.0
203,09/04/2021,,,,69.0
204,09/11/2021,,,,69.0
205,09/18/2021,,4.0,0.5714285714,73.0
206,09/25/2021,,1.0,0.1428571429,74.0
207,10/02/2021,,1.0,0.1428571429,75.0
208,10/09/2021,,4.0,0.5714285714,79.0
209,10/16/2021,,1.0,0.1428571429,80.0
210,10/23/2021,,1.0,0.1428571429,81.0
211,10/30/2021,,6.0,0.8571428571,87.0
212,11/06/2021,,3.0,0.4285714286,90.0
213,11/13/2021,,2.0,0.2857142857,92.0
214,11/20/2021,,1.0,0.1428571429,93.0
215,11/27/2021,,,,93.0
216,12/04/2021,,2.0,0.2857142857,95.0
217,12/11/2021,,2.0,0.2857142857,97.0
218,12/18/2021,,1.0,0.1428571429,98.0
219,12/25/2021,,2.0,0.2857142857,100.0
220,01/01/2022,,2.0,0.2857142857,102.0
221,01/08/2022,,10.0,1.4285714286,112.0
222,01/15/2022,,28.0,4.0,140.0
223,01/22/2022,,24.0,3.4285714286,164.0
224,01/29/2022,,13.0,1.8571428571,177.0
225,02/05/2022,,18.0,2.5714285714,195.0
226,02/12/2022,,3.0,0.4285714286,198.0
227,02/19/2022,,,,198.0
228,02/26/2022,,1.0,0.1428571429,199.0
229,03/05/2022,,,,199.0
230,03/12/2022,,,,199.0
231,03/19/2022,,,,199.0
232,01/04/2020,Adair,,,0.0
233,01/11/2020,Adair,,,0.0
234,01/18/2020,Adair,,,0.0
235,01/25/2020,Adair,,,0.0
236,02/01/2020,Adair,,,0.0
237,02/08/2020,Adair,,,0.0
238,02/15/2020,Adair,,,0.0
239,02/22/2020,Adair,,,0.0
240,02/29/2020,Adair,,,0.0
241,03/07/2020,Adair,,,0.0
242,03/14/2020,Adair,,,0.0
243,03/21/2020,Adair,7.0,1.0,7.0
244,03/28/2020,Adair,9.0,1.2857142857,16.0
245,04/04/2020,Adair,10.0,1.4285714286,26.0
246,04/11/2020,Adair,15.0,2.1428571429,41.0
247,04/18/2020,Adair,10.0,1.4285714286,51.0
248,04/25/2020,Adair,16.0,2.2857142857,67.0
249,05/02/2020,Adair,6.0,0.8571428571,73.0
250,05/09/2020,Adair,7.0,1.0,80.0
251,05/16/2020,Adair,4.0,0.5714285714,84.0
252,05/23/2020,Adair,8.0,1.1428571429,92.0
253,05/30/2020,Adair,6.0,0.8571428571,98.0
254,06/06/2020,Adair,2.0,0.2857142857,100.0
255,06/13/2020,Adair,10.0,1.4285714286,110.0
256,06/20/2020,Adair,8.0,1.1428571429,118.0
257,06/27/2020,Adair,14.0,2.0,132.0
258,07/04/2020,Adair,19.0,2.7142857143,151.0
259,07/11/2020,Adair,36.0,5.1428571429,187.0
260,07/18/2020,Adair,46.0,6.5714285714,233.0
261,07/25/2020,Adair,45.0,6.4285714286,278.0
262,08/01/2020,Adair,51.0,7.2857142857,329.0
263,08/08/2020,Adair,29.0,4.1428571429,358.0
264,08/15/2020,Adair,34.0,4.8571428571,392.0
265,08/22/2020,Adair,34.0,4.8571428571,426.0
266,08/29/2020,Adair,39.0,5.5714285714,465.0
267,09/05/2020,Adair,51.0,7.2857142857,516.0
268,09/12/2020,Adair,29.0,4.1428571429,545.0
269,09/19/2020,Adair,52.0,7.4285714286,597.0
270,09/26/2020,Adair,41.0,5.8571428571,638.0
271,10/03/2020,Adair,34.0,4.8571428571,672.0
272,10/10/2020,Adair,29.0,4.1428571429,701.0
273,10/17/2020,Adair,47.0,6.7142857143,748.0
274,10/24/2020,Adair,71.0,10.142857143,819.0
275,10/31/2020,Adair,76.0,10.857142857,895.0
276,11/07/2020,Adair,125.0,17.857142857,1020.0
277,11/14/2020,Adair,109.0,15.571428571,1129.0
278,11/21/2020,Adair,65.0,9.2857142857,1194.0
279,11/28/2020,Adair,84.0,12.0,1278.0
280,12/05/2020,Adair,136.0,19.428571429,1414.0
281,12/12/2020,Adair,160.0,22.857142857,1574.0
282,12/19/2020,Adair,207.0,29.571428571,1781.0
283,12/26/2020,Adair,160.0,22.857142857,1941.0
284,01/02/2021,Adair,248.0,35.428571429,2189.0
285,01/09/2021,Adair,254.0,36.285714286,2443.0
286,01/16/2021,Adair,189.0,27.0,2632.0
287,01/23/2021,Adair,166.0,23.714285714,2798.0
288,01/30/2021,Adair,158.0,22.571428571,2956.0
289,02/06/2021,Adair,80.0,11.428571429,3036.0
290,02/13/2021,Adair,49.0,7.0,3085.0
291,02/20/2021,Adair,21.0,3.0,3106.0
292,02/27/2021,Adair,21.0,3.0,3127.0
293,03/06/2021,Adair,15.0,2.1428571429,3142.0
294,03/13/2021,Adair,9.0,1.2857142857,3151.0
295,03/20/2021,Adair,3.0,0.4285714286,3154.0
296,03/27/2021,Adair,2.0,0.2857142857,3156.0
297,04/03/2021,Adair,4.0,0.5714285714,3160.0
298,04/10/2021,Adair,1.0,0.1428571429,3161.0
299,04/17/2021,Adair,3.0,0.4285714286,3164.0
300,04/24/2021,Adair,5.0,0.7142857143,3169.0
301,05/01/2021,Adair,6.0,0.8571428571,3175.0
302,05/08/2021,Adair,3.0,0.4285714286,3178.0
303,05/15/2021,Adair,3.0,0.4285714286,3181.0
304,05/22/2021,Adair,5.0,0.7142857143,3186.0
305,05/29/2021,Adair,5.0,0.7142857143,3191.0
306,06/05/2021,Adair,4.0,0.5714285714,3195.0
307,06/12/2021,Adair,7.0,1.0,3202.0
308,06/19/2021,Adair,11.0,1.5714285714,3213.0
309,06/26/2021,Adair,12.0,1.7142857143,3225.0
310,07/03/2021,Adair,40.0,5.7142857143,3265.0
311,07/10/2021,Adair,68.0,9.7142857143,3333.0
312,07/17/2021,Adair,80.0,11.428571429,3413.0
313,07/24/2021,Adair,97.0,13.857142857,3510.0
314,07/31/2021,Adair,135.0,19.285714286,3645.0
315,08/07/2021,Adair,177.0,25.285714286,3822.0
316,08/14/2021,Adair,179.0,25.571428571,4001.0
317,08/21/2021,Adair,180.0,25.714285714,4181.0
318,08/28/2021,Adair,196.0,28.0,4377.0
319,09/04/2021,Adair,163.0,23.285714286,4540.0
320,09/11/2021,Adair,88.0,12.571428571,4628.0
321,09/18/2021,Adair,72.0,10.285714286,4700.0
322,09/25/2021,Adair,45.0,6.4285714286,4745.0
323,10/02/2021,Adair,46.0,6.5714285714,4791.0
324,10/09/2021,Adair,39.0,5.5714285714,4830.0
325,10/16/2021,Adair,25.0,3.5714285714,4855.0
326,10/23/2021,Adair,32.0,4.5714285714,4887.0
327,10/30/2021,Adair,32.0,4.5714285714,4919.0
328,11/06/2021,Adair,27.0,3.8571428571,4946.0
329,11/13/2021,Adair,29.0,4.1428571429,4975.0
330,11/20/2021,Adair,42.0,6.0,5017.0
331,11/27/2021,Adair,20.0,2.8571428571,5037.0
332,12/04/2021,Adair,40.0,5.7142857143,5077.0
333,12/11/2021,Adair,33.0,4.7142857143,5110.0
334,12/18/2021,Adair,44.0,6.2857142857,5154.0
335,12/25/2021,Adair,36.0,5.1428571429,5190.0
336,01/01/2022,Adair,82.0,11.714285714,5272.0
337,01/08/2022,Adair,268.0,38.285714286,5540.0
338,01/15/2022,Adair,792.0,113.14285714,6332.0
339,01/22/2022,Adair,735.0,105.0,7067.0
340,01/29/2022,Adair,468.0,66.857142857,7535.0
341,02/05/2022,Adair,111.0,15.857142857,7646.0
342,02/12/2022,Adair,125.0,17.857142857,7771.0
343,02/19/2022,Adair,42.0,6.0,7813.0
344,02/26/2022,Adair,14.0,2.0,7827.0
345,03/05/2022,Adair,10.0,1.4285714286,7837.0
346,03/12/2022,Adair,3.0,0.4285714286,7840.0
347,03/19/2022,Adair,1.0,0.1428571429,7841.0
348,01/04/2020,Alfalfa,,,0.0
349,01/11/2020,Alfalfa,,,0.0
350,01/18/2020,Alfalfa,,,0.0
351,01/25/2020,Alfalfa,,,0.0
352,02/01/2020,Alfalfa,,,0.0
353,02/08/2020,Alfalfa,,,0.0
354,02/15/2020,Alfalfa,,,0.0
355,02/22/2020,Alfalfa,,,0.0
356,02/29/2020,Alfalfa,,,0.0
357,03/07/2020,Alfalfa,,,0.0
358,03/14/2020,Alfalfa,,,0.0
359,03/21/2020,Alfalfa,,,0.0
360,03/28/2020,Alfalfa,,,0.0
361,04/04/2020,Alfalfa,1.0,0.1428571429,1.0
362,04/11/2020,Alfalfa,,,1.0
363,04/18/2020,Alfalfa,,,1.0
364,04/25/2020,Alfalfa,,,1.0
365,05/02/2020,Alfalfa,,,1.0
366,05/09/2020,Alfalfa,,,1.0
367,05/16/2020,Alfalfa,,,1.0
368,05/23/2020,Alfalfa,2.0,0.2857142857,3.0
369,05/30/2020,Alfalfa,,,3.0
370,06/06/2020,Alfalfa,,,3.0
371,06/13/2020,Alfalfa,,,3.0
372,06/20/2020,Alfalfa,,,3.0
373,06/27/2020,Alfalfa,1.0,0.1428571429,4.0
374,07/04/2020,Alfalfa,,,4.0
375,07/11/2020,Alfalfa,,,4.0
376,07/18/2020,Alfalfa,1.0,0.1428571429,5.0
377,07/25/2020,Alfalfa,3.0,0.4285714286,8.0
378,08/01/2020,Alfalfa,,,8.0
379,08/08/2020,Alfalfa,1.0,0.1428571429,9.0
380,08/15/2020,Alfalfa,4.0,0.5714285714,13.0
381,08/22/2020,Alfalfa,6.0,0.8571428571,19.0
382,08/29/2020,Alfalfa,2.0,0.2857142857,21.0
383,09/05/2020,Alfalfa,6.0,0.8571428571,27.0
384,09/12/2020,Alfalfa,19.0,2.7142857143,46.0
385,09/19/2020,Alfalfa,22.0,3.1428571429,68.0
386,09/26/2020,Alfalfa,13.0,1.8571428571,81.0
387,10/03/2020,Alfalfa,9.0,1.2857142857,90.0
388,10/10/2020,Alfalfa,15.0,2.1428571429,105.0
389,10/17/2020,Alfalfa,16.0,2.2857142857,121.0
390,10/24/2020,Alfalfa,11.0,1.5714285714,132.0
391,10/31/2020,Alfalfa,16.0,2.2857142857,148.0
392,11/07/2020,Alfalfa,12.0,1.7142857143,160.0
393,11/14/2020,Alfalfa,112.0,16.0,272.0
394,11/21/2020,Alfalfa,92.0,13.142857143,364.0
395,11/28/2020,Alfalfa,41.0,5.8571428571,405.0
396,12/05/2020,Alfalfa,177.0,25.285714286,582.0
397,12/12/2020,Alfalfa,242.0,34.571428571,824.0
398,12/19/2020,Alfalfa,67.0,9.5714285714,891.0
399,12/26/2020,Alfalfa,47.0,6.7142857143,938.0
400,01/02/2021,Alfalfa,40.0,5.7142857143,978.0
401,01/09/2021,Alfalfa,31.0,4.4285714286,1009.0
402,01/16/2021,Alfalfa,55.0,7.8571428571,1064.0
403,01/23/2021,Alfalfa,25.0,3.5714285714,1089.0
404,01/30/2021,Alfalfa,23.0,3.2857142857,1112.0
405,02/06/2021,Alfalfa,25.0,3.5714285714,1137.0
406,02/13/2021,Alfalfa,7.0,1.0,1144.0
407,02/20/2021,Alfalfa,,,1144.0
408,02/27/2021,Alfalfa,1.0,0.1428571429,1145.0
409,03/06/2021,Alfalfa,1.0,0.1428571429,1146.0
410,03/13/2021,Alfalfa,3.0,0.4285714286,1149.0
411,03/20/2021,Alfalfa,1.0,0.1428571429,1150.0
412,03/27/2021,Alfalfa,2.0,0.2857142857,1152.0
413,04/03/2021,Alfalfa,,,1152.0
414,04/10/2021,Alfalfa,1.0,0.1428571429,1153.0
415,04/17/2021,Alfalfa,,,1153.0
416,04/24/2021,Alfalfa,,,1153.0
417,05/01/2021,Alfalfa,1.0,0.1428571429,1154.0
418,05/08/2021,Alfalfa,,,1154.0
419,05/15/2021,Alfalfa,,,1154.0
420,05/22/2021,Alfalfa,1.0,0.1428571429,1155.0
421,05/29/2021,Alfalfa,,,1155.0
422,06/05/2021,Alfalfa,,,1155.0
423,06/12/2021,Alfalfa,1.0,0.1428571429,1156.0
424,06/19/2021,Alfalfa,,,1156.0
425,06/26/2021,Alfalfa,,,1156.0
426,07/03/2021,Alfalfa,1.0,0.1428571429,1157.0
427,07/10/2021,Alfalfa,,,1157.0
428,07/17/2021,Alfalfa,,,1157.0
429,07/24/2021,Alfalfa,4.0,0.5714285714,1161.0
430,07/31/2021,Alfalfa,13.0,1.8571428571,1174.0
431,08/07/2021,Alfalfa,17.0,2.4285714286,1191.0
432,08/14/2021,Alfalfa,11.0,1.5714285714,1202.0
433,08/21/2021,Alfalfa,15.0,2.1428571429,1217.0
434,08/28/2021,Alfalfa,18.0,2.5714285714,1235.0
435,09/04/2021,Alfalfa,8.0,1.1428571429,1243.0
436,09/11/2021,Alfalfa,11.0,1.5714285714,1254.0
437,09/18/2021,Alfalfa,8.0,1.1428571429,1262.0
438,09/25/2021,Alfalfa,11.0,1.5714285714,1273.0
439,10/02/2021,Alfalfa,10.0,1.4285714286,1283.0
440,10/09/2021,Alfalfa,15.0,2.1428571429,1298.0
441,10/16/2021,Alfalfa,6.0,0.8571428571,1304.0
442,10/23/2021,Alfalfa,10.0,1.4285714286,1314.0
443,10/30/2021,Alfalfa,14.0,2.0,1328.0
444,11/06/2021,Alfalfa,18.0,2.5714285714,1346.0
445,11/13/2021,Alfalfa,21.0,3.0,1367.0
446,11/20/2021,Alfalfa,20.0,2.8571428571,1387.0
447,11/27/2021,Alfalfa,19.0,2.7142857143,1406.0
448,12/04/2021,Alfalfa,15.0,2.1428571429,1421.0
449,12/11/2021,Alfalfa,7.0,1.0,1428.0
450,12/18/2021,Alfalfa,14.0,2.0,1442.0
451,12/25/2021,Alfalfa,8.0,1.1428571429,1450.0
452,01/01/2022,Alfalfa,18.0,2.5714285714,1468.0
453,01/08/2022,Alfalfa,30.0,4.2857142857,1498.0
454,01/15/2022,Alfalfa,79.0,11.285714286,1577.0
455,01/22/2022,Alfalfa,58.0,8.2857142857,1635.0
456,01/29/2022,Alfalfa,49.0,7.0,1684.0
457,02/05/2022,Alfalfa,15.0,2.1428571429,1699.0
458,02/12/2022,Alfalfa,10.0,1.4285714286,1709.0
459,02/19/2022,Alfalfa,2.0,0.2857142857,1711.0
460,02/26/2022,Alfalfa,,,1711.0
461,03/05/2022,Alfalfa,,,1711.0
462,03/12/2022,Alfalfa,,,1711.0
463,03/19/2022,Alfalfa,,,1711.0
464,01/04/2020,Atoka,,,0.0
465,01/11/2020,Atoka,,,0.0
466,01/18/2020,Atoka,,,0.0
467,01/25/2020,Atoka,,,0.0
468,02/01/2020,Atoka,,,0.0
469,02/08/2020,Atoka,,,0.0
470,02/15/2020,Atoka,,,0.0
471,02/22/2020,Atoka,,,0.0
472,02/29/2020,Atoka,,,0.0
473,03/07/2020,Atoka,,,0.0
474,03/14/2020,Atoka,,,0.0
475,03/21/2020,Atoka,1.0,0.1428571429,1.0
476,03/28/2020,Atoka,,,1.0
477,04/04/2020,Atoka,1.0,0.1428571429,2.0
478,04/11/2020,Atoka,,,2.0
479,04/18/2020,Atoka,,,2.0
480,04/25/2020,Atoka,,,2.0
481,05/02/2020,Atoka,,,2.0
482,05/09/2020,Atoka,,,2.0
483,05/16/2020,Atoka,1.0,0.1428571429,3.0
484,05/23/2020,Atoka,,,3.0
485,05/30/2020,Atoka,2.0,0.2857142857,5.0
486,06/06/2020,Atoka,5.0,0.7142857143,10.0
487,06/13/2020,Atoka,4.0,0.5714285714,14.0
488,06/20/2020,Atoka,3.0,0.4285714286,17.0
489,06/27/2020,Atoka,8.0,1.1428571429,25.0
490,07/04/2020,Atoka,13.0,1.8571428571,38.0
491,07/11/2020,Atoka,8.0,1.1428571429,46.0
492,07/18/2020,Atoka,9.0,1.2857142857,55.0
493,07/25/2020,Atoka,11.0,1.5714285714,66.0
494,08/01/2020,Atoka,7.0,1.0,73.0
495,08/08/2020,Atoka,10.0,1.4285714286,83.0
496,08/15/2020,Atoka,17.0,2.4285714286,100.0
497,08/22/2020,Atoka,25.0,3.5714285714,125.0
498,08/29/2020,Atoka,40.0,5.7142857143,165.0
499,09/05/2020,Atoka,29.0,4.1428571429,194.0
500,09/12/2020,Atoka,66.0,9.4285714286,260.0
501,09/19/2020,Atoka,35.0,5.0,295.0
502,09/26/2020,Atoka,18.0,2.5714285714,313.0
503,10/03/2020,Atoka,36.0,5.1428571429,349.0
504,10/10/2020,Atoka,30.0,4.2857142857,379.0
505,10/17/2020,Atoka,40.0,5.7142857143,419.0
506,10/24/2020,Atoka,47.0,6.7142857143,466.0
507,10/31/2020,Atoka,43.0,6.1428571429,509.0
508,11/07/2020,Atoka,85.0,12.142857143,594.0
509,11/14/2020,Atoka,175.0,25.0,769.0
510,11/21/2020,Atoka,79.0,11.285714286,848.0
511,11/28/2020,Atoka,77.0,11.0,925.0
